Airport,Nearest Airport,Distance (km),Flight Time (hours),Fuel Required (liters)
Lengpui Airport,Osmany International Airport,145.9222382487675,0.1824027978109594,456.0069945273985
Lengpui Airport,Kalay Airport,163.03889851516087,0.20379862314395109,509.4965578598777
Bagdogra Airport,Bhadrapur Airport,27.648695359778607,0.03456086919972326,86.40217299930815
Bagdogra Airport,Taplejung Airport,97.2468868612781,0.12155860857659763,303.8965214414941
Bagdogra Airport,Biratnagar Airport,108.33813971793661,0.13542267464742078,338.55668661855196
Bagdogra Airport,Saidpur Airport,117.46159183409719,0.1468269897926215,367.06747448155375
Bagdogra Airport,Cooch Behar Airport,119.96784071072891,0.14995980088841113,374.89950222102783
Bokaro Airport,Dhanbad Airport,35.203596807336226,0.04400449600917028,110.0112400229257
Bokaro Airport,Sonari Airport,91.97589957793812,0.11496987447242266,287.42468618105664
Bokaro Airport,Birsa Munda Airport,92.0339832780443,0.11504247909755538,287.60619774388846
Bokaro Airport,Kazi Nazrul Islam Airport,111.66370185659072,0.1395796273207384,348.94906830184595
Bokaro Airport,Panagarh Air Force Station,131.87655561984226,0.16484569452480283,412.11423631200705
Biju Patnaik Airport,Hirakud Airport,239.5995300785763,0.2994994125982204,748.748531495551
Biju Patnaik Airport,Rourkela Airport,245.9311958764816,0.307413994845602,768.534987114005
Biju Patnaik Airport,Jharsuguda Airport,260.53478283821136,0.3256684785477642,814.1711963694105
Biju Patnaik Airport,Utkela Airport,275.8195265404535,0.3447744081755669,861.9360204389174
Biju Patnaik Airport,Sonari Airport,286.74256234427867,0.3584282029303483,896.0705073258708
Netaji Subhash Chandra Bose International Airport,Jessore Airport,93.80517035702646,0.11725646294628307,293.14115736570767
Netaji Subhash Chandra Bose International Airport,Panagarh Air Force Station,138.37015325485845,0.17296269156857305,432.4067289214326
Netaji Subhash Chandra Bose International Airport,Kazi Nazrul Islam Airport,163.35514294145793,0.2041939286768224,510.484821692056
Netaji Subhash Chandra Bose International Airport,Ishurdi Airport,176.9501503601898,0.22118768795023727,552.9692198755931
Netaji Subhash Chandra Bose International Airport,Barisal Airport,191.1934052742608,0.238991756592826,597.479391482065
Cooch Behar Airport,Saidpur Airport,84.42769092213916,0.10553461365267396,263.8365341316849
Cooch Behar Airport,Gelephu Airport,116.73435870809737,0.14591794838512173,364.79487096280434
Cooch Behar Airport,Paro Airport,118.93213623361413,0.14866517029201767,371.6629257300442
Cooch Behar Airport,Bagdogra Airport,119.96784071072891,0.14995980088841113,374.89950222102783
Cooch Behar Airport,Bhadrapur Airport,140.92633450002822,0.17615791812503528,440.3947953125882
Dhanbad Airport,Bokaro Airport,35.203596807336226,0.04400449600917028,110.0112400229257
Dhanbad Airport,Kazi Nazrul Islam Airport,86.60402549031501,0.10825503186289376,270.63757965723437
Dhanbad Airport,Panagarh Air Force Station,109.73243475009534,0.13716554343761916,342.9138585940479
Dhanbad Airport,Sonari Airport,116.05590205695573,0.14506987757119466,362.67469392798665
Dhanbad Airport,Birsa Munda Airport,126.51043792786294,0.15813804740982867,395.34511852457166
Gaya Airport,Lok Nayak Jayaprakash Airport,94.83460115265302,0.11854325144081627,296.35812860204067
Gaya Airport,Muzaffarpur Airport,156.6037085149441,0.19575463564368012,489.3865891092003
Gaya Airport,Birsa Munda Airport,162.80735952461148,0.20350919940576437,508.7729985144109
Gaya Airport,Bokaro Airport,172.25654069984557,0.21532067587480697,538.3016896870174
Gaya Airport,Dhanbad Airport,180.44886391367433,0.22556107989209292,563.9026997302323
Hirakud Airport,Jharsuguda Airport,37.19378125260269,0.046492226565753365,116.23056641438342
Hirakud Airport,Rourkela Airport,112.23247304855303,0.1402905913106913,350.72647827672824
Hirakud Airport,Nawapara Airport,173.15922193035968,0.2164490274129496,541.122568532374
Hirakud Airport,Utkela Airport,185.1174134811541,0.23139676685144261,578.4919171286066
Hirakud Airport,Bilaspur Airport,201.08888537631358,0.25136110672039197,628.40276680098
Imphal Airport,Silchar Airport,94.32718955255454,0.11790898694069318,294.772467351733
Imphal Airport,Hommalinn Airport,103.99371381394253,0.12999214226742817,324.98035566857044
Imphal Airport,Dimapur Airport,125.14354148261553,0.1564294268532694,391.0735671331735
Imphal Airport,Lengpui Airport,164.8473049084761,0.20605913113559512,515.1478278389878
Imphal Airport,Kalay Airport,174.7307033342192,0.218413379167774,546.033447919435
Jharsuguda Airport,Hirakud Airport,37.19378125260269,0.046492226565753365,116.23056641438342
Jharsuguda Airport,Rourkela Airport,87.54415443602406,0.10943019304503007,273.5754826125752
Jharsuguda Airport,Nawapara Airport,196.33125043000376,0.2454140630375047,613.5351575937618
Jharsuguda Airport,Bilaspur Airport,200.50563034645853,0.25063203793307315,626.5800948326829
Jharsuguda Airport,Birsa Munda Airport,202.84337898374798,0.253554223729685,633.8855593242125
Sonari Airport,Bokaro Airport,91.97589957793812,0.11496987447242266,287.42468618105664
Sonari Airport,Birsa Munda Airport,103.02809871058042,0.12878512338822554,321.96280847056386
Sonari Airport,Dhanbad Airport,116.05590205695573,0.14506987757119466,362.67469392798665
Sonari Airport,Kazi Nazrul Islam Airport,141.85282559511592,0.1773160319938949,443.29007998473725
Sonari Airport,Panagarh Air Force Station,148.24698778616323,0.18530873473270404,463.2718368317601
Jorhat Airport,North Lakhimpur Airport,62.96954986853516,0.07871193733566895,196.77984333917237
Jorhat Airport,Ziro Airport,100.98945043305851,0.12623681304132314,315.59203260330787
Jorhat Airport,Dimapur Airport,102.22183030712588,0.12777728788390735,319.44321970976836
Jorhat Airport,Dibrugarh Airport,117.9467886317087,0.1474334857896359,368.58371447408973
Jorhat Airport,Tezpur Airport,138.40520442558804,0.17300650553198504,432.5162638299626
Kailashahar Airport,Osmany International Airport,73.93204233646622,0.09241505292058277,231.03763230145694
Kailashahar Airport,Lengpui Airport,81.00564700563798,0.10125705875704748,253.1426468926187
Kailashahar Airport,Agartala Airport,90.85590553620737,0.11356988192025921,283.92470480064804
Kailashahar Airport,Silchar Airport,119.01591326359382,0.14876989157949227,371.92472894873066
Kailashahar Airport,Shillong Airport,154.599332276039,0.19324916534504877,483.12291336262194
Silchar Airport,Imphal Airport,94.32718955255454,0.11790898694069318,294.772467351733
Silchar Airport,Osmany International Airport,112.44046503422123,0.14055058129277653,351.37645323194135
Silchar Airport,Kailashahar Airport,119.01591326359382,0.14876989157949227,371.92472894873066
Silchar Airport,Lengpui Airport,124.23087422192344,0.1552885927774043,388.22148194351075
Silchar Airport,Shillong Airport,133.460945395714,0.16682618174464248,417.0654543616062
North Lakhimpur Airport,Ziro Airport,41.98336450943473,0.05247920563679341,131.19801409198354
North Lakhimpur Airport,Jorhat Airport,62.96954986853516,0.07871193733566895,196.77984333917237
North Lakhimpur Airport,Dibrugarh Airport,93.29353634170128,0.11661692042712661,291.54230106781654
North Lakhimpur Airport,Along Airport,119.70413043362977,0.14963016304203722,374.07540760509306
North Lakhimpur Airport,Tezpur Airport,145.6087925685017,0.18201099071062715,455.0274767765679
Dibrugarh Airport,Pasighat Airport,71.75787348906995,0.08969734186133743,224.24335465334357
Dibrugarh Airport,Along Airport,79.48978058904713,0.09936222573630892,248.4055643407723
Dibrugarh Airport,North Lakhimpur Airport,93.29353634170128,0.11661692042712661,291.54230106781654
Dibrugarh Airport,Jorhat Airport,117.9467886317087,0.1474334857896359,368.58371447408973
Dibrugarh Airport,Ziro Airport,117.99725186257565,0.14749656482821957,368.7414120705489
Muzaffarpur Airport,Lok Nayak Jayaprakash Airport,62.69713153827831,0.0783714144228479,195.92853605711974
Muzaffarpur Airport,Janakpur Airport,89.19859331676355,0.11149824164595444,278.7456041148861
Muzaffarpur Airport,Simara Airport,119.96398647382937,0.14995498309228672,374.8874577307168
Muzaffarpur Airport,Rajbiraj Airport,148.27376433317283,0.18534220541646604,463.3555135411651
Muzaffarpur Airport,Gaya Airport,156.6037085149441,0.19575463564368012,489.3865891092003
Nawapara Airport,Raipur Airport,88.14207137297093,0.11017758921621366,275.44397304053416
Nawapara Airport,Utkela Airport,110.07932968460467,0.13759916210575585,343.9979052643896
Nawapara Airport,Bilaspur Airport,130.8765003069376,0.163595625383672,408.98906345918
Nawapara Airport,Hirakud Airport,173.15922193035968,0.2164490274129496,541.122568532374
Nawapara Airport,Jharsuguda Airport,196.33125043000376,0.2454140630375047,613.5351575937618
Panagarh Air Force Station,Kazi Nazrul Islam Airport,24.985299694013573,0.031231624617516968,78.07906154379242
Panagarh Air Force Station,Dhanbad Airport,109.73243475009534,0.13716554343761916,342.9138585940479
Panagarh Air Force Station,Bokaro Airport,131.87655561984226,0.16484569452480283,412.11423631200705
Panagarh Air Force Station,Netaji Subhash Chandra Bose International Airport,138.37015325485845,0.17296269156857305,432.4067289214326
Panagarh Air Force Station,Sonari Airport,148.24698778616323,0.18530873473270404,463.2718368317601
Lok Nayak Jayaprakash Airport,Muzaffarpur Airport,62.69713153827831,0.0783714144228479,195.92853605711974
Lok Nayak Jayaprakash Airport,Gaya Airport,94.83460115265302,0.11854325144081627,296.35812860204067
Lok Nayak Jayaprakash Airport,Janakpur Airport,149.29502170496352,0.1866187771312044,466.54694282801097
Lok Nayak Jayaprakash Airport,Simara Airport,174.0802751623121,0.2176003439528901,544.0008598822252
Lok Nayak Jayaprakash Airport,Rajbiraj Airport,193.62379066796692,0.24202973833495864,605.0743458373965
Purnea Airport,Biratnagar Airport,81.30141069282442,0.10162676336603052,254.0669084150763
Purnea Airport,Rajbiraj Airport,107.16464176737303,0.1339558022092163,334.8895055230407
Purnea Airport,Bhadrapur Airport,112.0652095938451,0.14008151199230637,350.20377998076594
Purnea Airport,Bagdogra Airport,137.30088886695452,0.17162611108369316,429.06527770923293
Purnea Airport,Saidpur Airport,150.36937917127585,0.18796172396409483,469.9043099102371
Birsa Munda Airport,Bokaro Airport,92.0339832780443,0.11504247909755538,287.60619774388846
Birsa Munda Airport,Sonari Airport,103.02809871058042,0.12878512338822554,321.96280847056386
Birsa Munda Airport,Dhanbad Airport,126.51043792786294,0.15813804740982867,395.34511852457166
Birsa Munda Airport,Rourkela Airport,128.17299376178937,0.1602162422022367,400.54060550559177
Birsa Munda Airport,Gaya Airport,162.80735952461148,0.20350919940576437,508.7729985144109
Rourkela Airport,Jharsuguda Airport,87.54415443602406,0.10943019304503007,273.5754826125752
Rourkela Airport,Hirakud Airport,112.23247304855303,0.1402905913106913,350.72647827672824
Rourkela Airport,Birsa Munda Airport,128.17299376178937,0.1602162422022367,400.54060550559177
Rourkela Airport,Sonari Airport,152.3280551859095,0.19041006898238688,476.0251724559672
Rourkela Airport,Bokaro Airport,205.69847681071127,0.25712309601338906,642.8077400334727
Utkela Airport,Nawapara Airport,110.07932968460467,0.13759916210575585,343.9979052643896
Utkela Airport,Jeypore Airport,150.2008873005481,0.1877511091256851,469.37777281421273
Utkela Airport,Hirakud Airport,185.1174134811541,0.23139676685144261,578.4919171286066
Utkela Airport,Raipur Airport,192.49493151127524,0.24061866438909404,601.5466609727351
Utkela Airport,Jharsuguda Airport,220.33395781355767,0.2754174472669471,688.5436181673678
Vishakhapatnam Airport,Jeypore Airport,146.64789655616786,0.18330987069520982,458.27467673802454
Vishakhapatnam Airport,Rajahmundry Airport,163.99654553468184,0.2049956819183523,512.4892047958807
Vishakhapatnam Airport,Utkela Airport,263.05914028855017,0.3288239253606877,822.0598134017193
Vishakhapatnam Airport,Vijayawada Airport,290.0084638994692,0.3625105798743365,906.2764496858413
Vishakhapatnam Airport,Nawapara Airport,356.3434432835071,0.44542930410438386,1113.5732602609596
Ziro Airport,North Lakhimpur Airport,41.98336450943473,0.05247920563679341,131.19801409198354
Ziro Airport,Jorhat Airport,100.98945043305851,0.12623681304132314,315.59203260330787
Ziro Airport,Along Airport,115.87879444813363,0.14484849306016703,362.1212326504176
Ziro Airport,Dibrugarh Airport,117.99725186257565,0.14749656482821957,368.7414120705489
Ziro Airport,Tezpur Airport,142.0821397981287,0.1776026747476609,444.00668686915225
Cox's Bazar Airport,Shah Amanat International Airport,89.65645468292084,0.11207056835365105,280.1764208841276
Cox's Bazar Airport,Sittwe Airport,174.04492951083537,0.2175561618885442,543.8904047213605
Cox's Bazar Airport,Kyaukhtu South Airport,224.6460913119046,0.28080761413988076,702.0190353497019
Cox's Bazar Airport,Barisal Airport,227.4444545058562,0.2843055681323203,710.7639203308007
Cox's Bazar Airport,Lengpui Airport,272.94231635538137,0.3411778954442267,852.9447386105668
Shah Amanat International Airport,Cox's Bazar Airport,89.65645468292084,0.11207056835365105,280.1764208841276
Shah Amanat International Airport,Barisal Airport,167.11430736025568,0.2088928842003196,522.2322105007989
Shah Amanat International Airport,Agartala Airport,190.59887529282474,0.23824859411603094,595.6214852900773
Shah Amanat International Airport,Lengpui Airport,194.61324111537732,0.24326655139422165,608.1663784855541
Shah Amanat International Airport,Tejgaon Airport,224.0192390347993,0.2800240487934991,700.0601219837478
Ishurdi Airport,Shah Mokhdum Airport,54.09032035091317,0.06761290043864146,169.03225109660366
Ishurdi Airport,Jessore Airport,107.88704502518685,0.13485880628148356,337.1470157037089
Ishurdi Airport,Hazrat Shahjalal International Airport,141.4099746956693,0.17676246836958662,441.90617092396656
Ishurdi Airport,Tejgaon Airport,141.87242017780346,0.17734052522225432,443.3513130556358
Ishurdi Airport,Netaji Subhash Chandra Bose International Airport,176.9501503601898,0.22118768795023727,552.9692198755931
Jessore Airport,Netaji Subhash Chandra Bose International Airport,93.80517035702646,0.11725646294628307,293.14115736570767
Jessore Airport,Ishurdi Airport,107.88704502518685,0.13485880628148356,337.1470157037089
Jessore Airport,Barisal Airport,124.37092327014865,0.1554636540876858,388.65913521921453
Jessore Airport,Tejgaon Airport,141.14901583374672,0.1764362697921834,441.0906744804585
Jessore Airport,Hazrat Shahjalal International Airport,145.93010666439864,0.18241263333049829,456.0315833262457
Shah Mokhdum Airport,Ishurdi Airport,54.09032035091317,0.06761290043864146,169.03225109660366
Shah Mokhdum Airport,Saidpur Airport,149.38390319773603,0.18672987899717003,466.82469749292505
Shah Mokhdum Airport,Jessore Airport,149.49024535504506,0.18686280669380634,467.1570167345158
Shah Mokhdum Airport,Panagarh Air Force Station,161.30777543872532,0.20163471929840665,504.0867982460166
Shah Mokhdum Airport,Kazi Nazrul Islam Airport,166.32639127786396,0.20790798909732996,519.769972743325
Saidpur Airport,Cooch Behar Airport,84.42769092213916,0.10553461365267396,263.8365341316849
Saidpur Airport,Bagdogra Airport,117.46159183409719,0.1468269897926215,367.06747448155375
Saidpur Airport,Bhadrapur Airport,122.30808257254849,0.1528851032156856,382.212758039214
Saidpur Airport,Shah Mokhdum Airport,149.38390319773603,0.18672987899717003,466.82469749292505
Saidpur Airport,Purnea Airport,150.36937917127585,0.18796172396409483,469.9043099102371
Osmany International Airport,Kailashahar Airport,73.93204233646622,0.09241505292058277,231.03763230145694
Osmany International Airport,Shillong Airport,82.79003369376815,0.10348754211721019,258.71885529302546
Osmany International Airport,Silchar Airport,112.44046503422123,0.14055058129277653,351.37645323194135
Osmany International Airport,Lokpriya Gopinath Bordoloi International Airport,129.72101142863426,0.16215126428579282,405.3781607144821
Osmany International Airport,Agartala Airport,135.0744083318513,0.16884301041481412,422.1075260370353
Tejgaon Airport,Hazrat Shahjalal International Airport,7.312428018807179,0.009140535023508973,22.851337558772432
Tejgaon Airport,Agartala Airport,88.20297282117224,0.1102537160264653,275.63429006616326
Tejgaon Airport,Barisal Airport,108.60978695806376,0.1357622336975797,339.40558424394925
Tejgaon Airport,Jessore Airport,141.14901583374672,0.1764362697921834,441.0906744804585
Tejgaon Airport,Ishurdi Airport,141.87242017780346,0.17734052522225432,443.3513130556358
Hazrat Shahjalal International Airport,Tejgaon Airport,7.312428018807179,0.009140535023508973,22.851337558772432
Hazrat Shahjalal International Airport,Agartala Airport,85.96302595711855,0.10745378244639818,268.6344561159955
Hazrat Shahjalal International Airport,Barisal Airport,115.86021558330042,0.14482526947912552,362.0631736978138
Hazrat Shahjalal International Airport,Ishurdi Airport,141.4099746956693,0.17676246836958662,441.90617092396656
Hazrat Shahjalal International Airport,Jessore Airport,145.93010666439864,0.18241263333049829,456.0315833262457
Hong Kong International Airport,Shek Kong Air Base,22.107429310774496,0.02763428663846812,69.0857165961703
Hong Kong International Airport,Shun Tak Heliport,24.53263622256344,0.0306657952782043,76.66448819551074
Hong Kong International Airport,Macau International Airport,37.683322336708066,0.04710415292088508,117.7603823022127
Hong Kong International Airport,Shenzhen Bao'an International Airport,38.120764847199865,0.047650956058999834,119.12739014749958
Hong Kong International Airport,Zhuhai Jinwan Airport,64.90779271819562,0.08113474089774453,202.83685224436132
Shek Kong Air Base,Shun Tak Heliport,17.917156872640213,0.022396446090800267,55.99111522700067
Shek Kong Air Base,Hong Kong International Airport,22.107429310774496,0.02763428663846812,69.0857165961703
Shek Kong Air Base,Shenzhen Bao'an International Airport,35.6312235718469,0.04453902946480863,111.34757366202157
Shek Kong Air Base,Macau International Airport,59.48825578084329,0.07436031972605411,185.9007993151353
Shek Kong Air Base,Huizhou Airport,86.41175447985547,0.10801469309981934,270.0367327495484
Agra Airport,Gwalior Airport,99.18509425030089,0.12398136781287611,309.95341953219025
Agra Airport,Safdarjung Airport,174.91661322822483,0.21864576653528103,546.6144163382025
Agra Airport,Indira Gandhi International Airport,177.69524357092425,0.22211905446365532,555.2976361591383
Agra Airport,Jhansi Airport,193.8333652528603,0.24229170656607535,605.7292664151884
Agra Airport,Bareilly Air Force Station,203.10042771165473,0.2538755346395684,634.6888365989211
Allahabad Airport,Fursatganj Airport,96.31187527418308,0.12038984409272885,300.9746102318221
Allahabad Airport,Lal Bahadur Shastri Airport,113.20299220885752,0.1415037402610719,353.75935065267976
Allahabad Airport,Satna Airport,131.63776867051016,0.1645472108381377,411.36802709534425
Allahabad Airport,Chaudhary Charan Singh International Airport,168.9396674545218,0.21117458431815225,527.9364607953806
Allahabad Airport,Kanpur Airport,170.2899253691242,0.21286240671140524,532.1560167785132
Sri Guru Ram Dass Jee International Airport,Alama Iqbal International Airport,42.77873092208998,0.05347341365261247,133.68353413153116
Sri Guru Ram Dass Jee International Airport,Walton Airport,48.9884309716785,0.06123553871459812,153.0888467864953
Sri Guru Ram Dass Jee International Airport,Adampur Airport,96.26063431529808,0.1203257928941226,300.8144822353065
Sri Guru Ram Dass Jee International Airport,Pathankot Airport,98.17055512732472,0.1227131939091559,306.78298477288973
Sri Guru Ram Dass Jee International Airport,Sialkot Airport,100.30628456312668,0.12538285570390836,313.4571392597709
Nal Airport,Nagaur Airport,107.73359484245888,0.1346669935530736,336.667483882684
Nal Airport,Jodhpur Airport,202.2212121702077,0.2527765152127596,631.941288031899
Nal Airport,Bahawalpur Airport,203.02198425151482,0.2537774803143935,634.4437007859838
Nal Airport,Kishangarh Airport,227.56550313787557,0.28445687892234445,711.1421973058611
Nal Airport,Sirsa Air Force Station,241.04075439464293,0.3013009429933037,753.2523574832592
Bakshi Ka Talab Air Force Station,Chaudhary Charan Singh International Airport,25.232468750373965,0.03154058593796746,78.85146484491864
Bakshi Ka Talab Air Force Station,Kanpur Civil Airport,80.2131500749646,0.10026643759370575,250.66609398426436
Bakshi Ka Talab Air Force Station,Kanpur Airport,80.60630880332191,0.10075788600415239,251.894715010381
Bakshi Ka Talab Air Force Station,Fursatganj Airport,95.26156724070545,0.11907695905088181,297.6923976272045
Bakshi Ka Talab Air Force Station,Nepalgunj Airport,145.31613435386063,0.1816451679423258,454.1129198558145
Lal Bahadur Shastri Airport,Allahabad Airport,113.20299220885752,0.1415037402610719,353.75935065267976
Lal Bahadur Shastri Airport,Gorakhpur Airport,154.36406944720588,0.19295508680900736,482.3877170225184
Lal Bahadur Shastri Airport,Fursatganj Airport,172.4909966647511,0.21561374583093887,539.0343645773472
Lal Bahadur Shastri Airport,Lok Nayak Jayaprakash Airport,224.55285528258756,0.28069106910323444,701.7276727580861
Lal Bahadur Shastri Airport,Satna Airport,225.07356825321577,0.2813419603165197,703.3549007912992
Kullu Manali Airport,Shimla Airport,88.5182290976284,0.11064778637203551,276.6194659300888
Kullu Manali Airport,Kangra Airport,90.04474877986253,0.11255593597482816,281.3898399370704
Kullu Manali Airport,Chandigarh Airport,137.87908050212934,0.17234885062766167,430.8721265691542
Kullu Manali Airport,Adampur Airport,141.18113368069302,0.17647641710086628,441.1910427521657
Kullu Manali Airport,Pathankot Airport,148.89430966491642,0.18611788708114552,465.2947177028638
Bhatinda Air Force Station,Sirsa Air Force Station,82.27921042339563,0.10284901302924453,257.1225325731113
Bhatinda Air Force Station,Ludhiana Airport,131.84527591947878,0.16480659489934849,412.0164872483712
Bhatinda Air Force Station,Walton Airport,141.3150818777445,0.1766438523471806,441.6096308679515
Bhatinda Air Force Station,Alama Iqbal International Airport,142.77817750041487,0.17847272187551858,446.18180468879643
Bhatinda Air Force Station,Okara Cantonment Airstrip,144.002865051015,0.18000358131376873,450.0089532844218
Bhiwani Airport,Hissar Airport,56.08172608333509,0.07010215760416887,175.25539401042215
Bhiwani Airport,Indira Gandhi International Airport,95.1378504424294,0.11892231305303674,297.30578263259184
Bhiwani Airport,Safdarjung Airport,104.14783420989916,0.13018479276237394,325.46198190593486
Bhiwani Airport,Sirsa Air Force Station,139.44700915526158,0.17430876144407698,435.77190361019245
Bhiwani Airport,Patiala Airport,164.7893097647985,0.20598663720599814,514.9665930149953
Bareilly Air Force Station,Pantnagar Airport,67.78805163608465,0.0847350645451058,211.83766136276452
Bareilly Air Force Station,Dhangarhi Airport,116.57698543300585,0.14572123179125732,364.3030794781433
Bareilly Air Force Station,Agra Airport,203.10042771165473,0.2538755346395684,634.6888365989211
Bareilly Air Force Station,Bajhang Airport,209.52320658525767,0.26190400823157206,654.7600205789302
Bareilly Air Force Station,Bakshi Ka Talab Air Force Station,213.25599146429147,0.26656998933036435,666.4249733259109
Chandigarh Airport,Ambala Air Force Station,33.96518186292098,0.042456477328651224,106.14119332162807
Chandigarh Airport,Shimla Airport,52.568813372321934,0.06571101671540241,164.27754178850603
Chandigarh Airport,Patiala Airport,56.90560071238102,0.07113200089047628,177.8300022261907
Chandigarh Airport,Ludhiana Airport,82.51041065192132,0.10313801331490165,257.8450332872541
Chandigarh Airport,Sarsawa Air Force Station,97.08628896324628,0.12135786120405784,303.39465301014457
Kanpur Airport,Kanpur Civil Airport,6.101693669957958,0.007627117087447447,19.067792718618616
Kanpur Airport,Chaudhary Charan Singh International Airport,61.945149122505356,0.0774314364031317,193.57859100782926
Kanpur Airport,Bakshi Ka Talab Air Force Station,80.60630880332191,0.10075788600415239,251.894715010381
Kanpur Airport,Fursatganj Airport,98.40939301108916,0.12301174126386145,307.5293531596536
Kanpur Airport,Allahabad Airport,170.2899253691242,0.21286240671140524,532.1560167785132
Safdarjung Airport,Indira Gandhi International Airport,10.243597425951277,0.012804496782439096,32.01124195609774
Safdarjung Airport,Bhiwani Airport,104.14783420989916,0.13018479276237394,325.46198190593486
Safdarjung Airport,Hissar Airport,156.10191231063982,0.19512739038829977,487.81847597074943
Safdarjung Airport,Sarsawa Air Force Station,157.66784756282223,0.1970848094535278,492.7120236338195
Safdarjung Airport,Agra Airport,174.91661322822483,0.21864576653528103,546.6144163382025
Dehradun Airport,Sarsawa Air Force Station,75.94716860874179,0.09493396076092724,237.33490190231808
Dehradun Airport,Ambala Air Force Station,132.6800140816561,0.16585001760207013,414.6250440051753
Dehradun Airport,Chandigarh Airport,144.05943280059097,0.1800742910007387,450.18572750184677
Dehradun Airport,Shimla Airport,145.43382845228507,0.18179228556535634,454.48071391339084
Dehradun Airport,Patiala Airport,175.30212355605371,0.21912765444506715,547.8191361126679
Indira Gandhi International Airport,Safdarjung Airport,10.243597425951277,0.012804496782439096,32.01124195609774
Indira Gandhi International Airport,Bhiwani Airport,95.1378504424294,0.11892231305303674,297.30578263259184
Indira Gandhi International Airport,Hissar Airport,147.9973607316265,0.1849967009145331,462.49175228633277
Indira Gandhi International Airport,Sarsawa Air Force Station,161.28157437757562,0.20160196797196953,504.0049199299238
Indira Gandhi International Airport,Agra Airport,177.69524357092425,0.22211905446365532,555.2976361591383
Gwalior Airport,Jhansi Airport,94.836510221928,0.11854563777740999,296.364094443525
Gwalior Airport,Agra Airport,99.18509425030089,0.12398136781287611,309.95341953219025
Gwalior Airport,Guna Airport,201.9652215118036,0.2524565268897545,631.1413172243863
Gwalior Airport,Kanpur Civil Airport,213.91947367238885,0.26739934209048605,668.4983552262152
Gwalior Airport,Kanpur Airport,218.18231018263893,0.27272788772829865,681.8197193207466
Hissar Airport,Bhiwani Airport,56.08172608333509,0.07010215760416887,175.25539401042215
Hissar Airport,Sirsa Air Force Station,84.12083833537206,0.10515104791921508,262.8776197980377
Hissar Airport,Patiala Airport,138.9686313079638,0.17371078913495475,434.2769728373869
Hissar Airport,Indira Gandhi International Airport,147.9973607316265,0.1849967009145331,462.49175228633277
Hissar Airport,Bhatinda Air Force Station,154.81658270022987,0.19352072837528733,483.8018209382183
Jhansi Airport,Gwalior Airport,94.836510221928,0.11854563777740999,296.364094443525
Jhansi Airport,Guna Airport,153.3490141615824,0.191686267701978,479.215669254945
Jhansi Airport,Khajuraho Airport,156.14555950439504,0.1951819493804938,487.9548734512345
Jhansi Airport,Agra Airport,193.8333652528603,0.24229170656607535,605.7292664151884
Jhansi Airport,Kanpur Civil Airport,209.3080844980745,0.2616351056225931,654.0877640564828
Jodhpur Airport,Nagaur Airport,124.86985831258136,0.1560873228907267,390.2183072268167
Jodhpur Airport,Kishangarh Airport,180.31640968230835,0.22539551210288544,563.4887802572136
Jodhpur Airport,Maharana Pratap Airport,200.0096794057022,0.25001209925712775,625.0302481428193
Jodhpur Airport,Nal Airport,202.2212121702077,0.2527765152127596,631.941288031899
Jodhpur Airport,Jaisalmer Airport,228.75786420899274,0.2859473302612409,714.8683256531023
Jaipur International Airport,Kishangarh Airport,102.33203909335434,0.12791504886669292,319.78762216673226
Jaipur International Airport,Kota Airport,184.3814037136392,0.230476754642049,576.1918866051225
Jaipur International Airport,Nagaur Airport,212.7812568710662,0.26597657108883277,664.9414277220819
Jaipur International Airport,Agra Airport,216.42613322150436,0.27053266652688046,676.3316663172011
Jaipur International Airport,Bhiwani Airport,225.96110797737322,0.2824513849717165,706.1284624292913
Jaisalmer Airport,Kadanwari Airport,156.69440631891806,0.19586800789864756,489.6700197466189
Jaisalmer Airport,Shaikh Zaid Airport,175.47084120223636,0.21933855150279544,548.3463787569885
Jaisalmer Airport,Sawan Airport,197.52062256115306,0.24690077820144132,617.2519455036033
Jaisalmer Airport,Mirpur Khas Air Base,223.3731790401386,0.2792164738001733,698.0411845004332
Jaisalmer Airport,Sukkur Airport,225.0365382255,0.281295672781875,703.2391819546875
Jammu Airport,Udhampur Air Force Station,38.08130707583181,0.04760163384478976,119.0040846119744
Jammu Airport,Sialkot Airport,47.59369996305057,0.05949212495381321,148.73031238453302
Jammu Airport,Pathankot Airport,90.3692890308908,0.1129616112886135,282.40402822153374
Jammu Airport,Sri Guru Ram Dass Jee International Airport,108.68261706048119,0.1358532713256015,339.6331783140037
Jammu Airport,Mangla Airport,119.1424684149396,0.1489280855186745,372.3202137966863
Kanpur Civil Airport,Kanpur Airport,6.101693669957958,0.007627117087447447,19.067792718618616
Kanpur Civil Airport,Chaudhary Charan Singh International Airport,63.07846746511879,0.07884808433139849,197.12021082849623
Kanpur Civil Airport,Bakshi Ka Talab Air Force Station,80.2131500749646,0.10026643759370575,250.66609398426436
Kanpur Civil Airport,Fursatganj Airport,103.60882571012426,0.12951103213765533,323.7775803441383
Kanpur Civil Airport,Allahabad Airport,176.37865630560208,0.2204733203820026,551.1833009550065
Kota Airport,Guna Airport,161.7126601590164,0.2021408251987705,505.35206299692624
Kota Airport,Jaipur International Airport,184.3814037136392,0.230476754642049,576.1918866051225
